"","gene","compound","tissue","estimate","n","fdr","mDataType","gene_seq_start","gene_seq_end","strand","chr","pvalue"
"5073","ENSG00000152518","Trametinib","Lung",0.364950204116135,NA,NA,"rna",43222402,43226606,"-","chr2",0.0113893560790743
"5074","ENSG00000152520","Cytarabine","Lymphoid",0.399053150196313,NA,NA,"rna",28138506,28295335,"+","chr13",2.35637866e-08
"5075","ENSG00000152700","Daporinad","Lymphoid",-0.350006857457566,NA,NA,"rna",134601149,134649271,"-","chr5",0.0070916800709276
"5076","ENSG00000152700","Navitoclax","Lung",-0.285935392617352,NA,NA,"rna",134601149,134649271,"-","chr5",0.0228561265031734
"5077","ENSG00000152700","Venetoclax","Lymphoid",-0.403227876982063,NA,NA,"rna",134601149,134649271,"-","chr5",2.35637866e-08
"5078","ENSG00000152766","Lapatinib","Lung",0.408450055368938,NA,NA,"rna",88819896,88851844,"-","chr10",2.35637866e-08
"5079","ENSG00000152778","Pictilisib","Lung",0.302078005895847,NA,NA,"rna",89414568,89420997,"+","chr10",2.35637866e-08
"5080","ENSG00000152822","Nvp-tae 684","Lymphoid",0.226913583478385,NA,NA,"rna",146027646,146437601,"+","chr6",0.136535938459184
"5081","ENSG00000152952","Nvp-tae 684","Lymphoid",0.499926019937138,NA,NA,"rna",146069440,146163653,"-","chr3",2.35637866e-08
"5082","ENSG00000152977","Daporinad","Lung",0.304481545871618,NA,NA,"rna",147393422,147510293,"+","chr3",0.005121935022552
"5083","ENSG00000153029","Navitoclax","Lung",-0.301378068671678,NA,NA,"rna",181033425,181061938,"+","chr1",1.41382723e-07
"5084","ENSG00000153029","PD-0325901","Lung",0.306596901664156,NA,NA,"rna",181033425,181061938,"+","chr1",6.61069613519e-05
"5085","ENSG00000153029","Trametinib","Lung",0.412759215768746,NA,NA,"rna",181033425,181061938,"+","chr1",2.35637866e-08
"5086","ENSG00000153048","Cytarabine","Lymphoid",0.390613493909593,NA,NA,"rna",8852942,8869012,"-","chr16",2.35637866e-08
"5087","ENSG00000153048","Sirolimus","Lymphoid",-0.152382711166607,NA,NA,"rna",8852942,8869012,"-","chr16",0.119900788486303
"5088","ENSG00000153094","Entinostat","Lung",0.198699279041998,NA,NA,"rna",111119378,111168445,"+","chr2",0.108483711810191
"5089","ENSG00000153094","Panobinostat","Lung",0.226890199913911,NA,NA,"rna",111119378,111168445,"+","chr2",0.0464030464156286
"5090","ENSG00000153113","Daporinad","Lung",-0.479003137028526,NA,NA,"rna",96525267,96779595,"+","chr5",2.35637866e-08
"5091","ENSG00000153113","Dasatinib","Lung",0.37766963295433,NA,NA,"rna",96525267,96779595,"+","chr5",2.35637866e-08
"5092","ENSG00000153113","Entinostat","Lung",-0.150333407633317,NA,NA,"rna",96525267,96779595,"+","chr5",0.274994504543427
"5093","ENSG00000153113","Navitoclax","Lung",-0.401173430930406,NA,NA,"rna",96525267,96779595,"+","chr5",4.08563490084e-05
"5094","ENSG00000153113","PD-0325901","Lung",0.457085222435487,NA,NA,"rna",96525267,96779595,"+","chr5",2.35637866e-08
"5095","ENSG00000153113","Palbociclib","Lung",0.231825145522191,NA,NA,"rna",96525267,96779595,"+","chr5",0.0962510021411028
"5096","ENSG00000153113","Panobinostat","Lung",-0.393652703359791,NA,NA,"rna",96525267,96779595,"+","chr5",2.35637866e-08
"5097","ENSG00000153113","Selumetinib","Lung",0.42924304702089,NA,NA,"rna",96525267,96779595,"+","chr5",2.35637866e-08
"5098","ENSG00000153113","Trametinib","Lung",0.576206501595453,NA,NA,"rna",96525267,96779595,"+","chr5",2.35637866e-08
"5099","ENSG00000153113","Vorinostat","Lung",-0.404533854499344,NA,NA,"rna",96525267,96779595,"+","chr5",2.35637866e-08
"5100","ENSG00000153132","Afatinib","Lung",-0.273056800072463,NA,NA,"rna",140388453,140427661,"-","chr4",0.0054381519987931
"5101","ENSG00000153132","Saracatinib","Lung",-0.376275142218879,NA,NA,"rna",140388453,140427661,"-","chr4",2.35637872e-08
"5102","ENSG00000153162","Irinotecan","Lymphoid",-0.418323096303818,NA,NA,"rna",7726099,7881728,"+","chr6",2.35637866e-08
"5103","ENSG00000153162","Linsitinib","Lymphoid",0.409854497620708,NA,NA,"rna",7726099,7881728,"+","chr6",0.0006244797145489
"5104","ENSG00000153187","Trametinib","Lung",-0.179441003742157,NA,NA,"rna",244840638,244864560,"-","chr1",0.0016645930533955
"5105","ENSG00000153250","Daporinad","Lung",-0.454298744564178,NA,NA,"rna",160272151,160493807,"-","chr2",1.2305863022e-06
"5106","ENSG00000153250","Navitoclax","Lung",-0.366051473965,NA,NA,"rna",160272151,160493807,"-","chr2",0.0001069633103603
"5107","ENSG00000153250","Nvp-tae 684","Lymphoid",0.445299390967134,NA,NA,"rna",160272151,160493807,"-","chr2",2.35637866e-08
"5108","ENSG00000153250","PD-0325901","Lung",0.372107626139075,NA,NA,"rna",160272151,160493807,"-","chr2",2.35637866e-08
"5109","ENSG00000153250","Trametinib","Lung",0.36863583230774,NA,NA,"rna",160272151,160493807,"-","chr2",0.0057215019402977
"5110","ENSG00000153250","Vorinostat","Lung",-0.358542071665085,NA,NA,"rna",160272151,160493807,"-","chr2",2.35637866e-08
"5111","ENSG00000153253","Dasatinib","Lung",-0.435199003452773,NA,NA,"rna",165087522,165204067,"-","chr2",2.35637866e-08
"5112","ENSG00000153253","Navitoclax","Lung",0.499163223883706,NA,NA,"rna",165087522,165204067,"-","chr2",2.35637866e-08
"5113","ENSG00000153253","Panobinostat","Lung",0.336633435777394,NA,NA,"rna",165087522,165204067,"-","chr2",2.35637866e-08
"5114","ENSG00000153253","Trametinib","Lung",-0.452099120594441,NA,NA,"rna",165087522,165204067,"-","chr2",2.35637866e-08
"5115","ENSG00000153292","Saracatinib","Lung",0.363579747660082,NA,NA,"rna",46997708,47042350,"-","chr6",7.06913615e-08
"5116","ENSG00000153294","Erlotinib","Lung",0.430750253112299,NA,NA,"rna",47685864,47722021,"+","chr6",2.35637866e-08
"5117","ENSG00000153294","Lapatinib","Lung",0.373038857702994,NA,NA,"rna",47685864,47722021,"+","chr6",2.35637866e-08
"5118","ENSG00000153487","Panobinostat","Lung",0.27090083691818,NA,NA,"rna",110712736,110723339,"+","chr13",0.0251210714753785
"5119","ENSG00000153561","Panobinostat","Lung",0.311819039461031,NA,NA,"rna",86720291,86778041,"+","chr2",0.0027786048502113
"5120","ENSG00000153561","Vorinostat","Lung",0.310308303706189,NA,NA,"rna",86720291,86778041,"+","chr2",2.35637866e-08
"5121","ENSG00000153561","YK 4-279","Lung",0.178492402207614,NA,NA,"rna",86720291,86778041,"+","chr2",0.172657292106108
"5122","ENSG00000153574","Sepantronium bromide","Skin",0.443970628229689,NA,NA,"rna",88691673,88750929,"+","chr2",0.0212260970346323
"5123","ENSG00000153574","Vorinostat","Skin",0.404498117722011,NA,NA,"rna",88691673,88750929,"+","chr2",0.0036079253474761
"5124","ENSG00000153707","Daporinad","Lung",0.417928117193877,NA,NA,"rna",8314246,10612723,"-","chr9",2.35637866e-08
"5125","ENSG00000153707","Olaparib","Lung",0.153854531233461,NA,NA,"rna",8314246,10612723,"-","chr9",0.338877739266528
"5126","ENSG00000153707","Panobinostat","Lung",0.228305158117754,NA,NA,"rna",8314246,10612723,"-","chr9",0.0108561827418998
"5127","ENSG00000153707","Trametinib","Lung",-0.402112738524688,NA,NA,"rna",8314246,10612723,"-","chr9",2.35637866e-08
"5128","ENSG00000153786","Alisertib","Lung",-0.297750534193465,NA,NA,"rna",84974181,85011535,"-","chr16",0.0035875706778385
"5129","ENSG00000153786","Dasatinib","Lung",0.333678333283418,NA,NA,"rna",84974181,85011535,"-","chr16",2.35637866e-08
"5130","ENSG00000153786","Navitoclax","Lung",-0.335595113676179,NA,NA,"rna",84974181,85011535,"-","chr16",0.0137213290298194
"5131","ENSG00000153786","PD-0325901","Lung",0.277003497023621,NA,NA,"rna",84974181,85011535,"-","chr16",0.0104094772692246
"5132","ENSG00000153786","Palbociclib","Lung",0.309261898216397,NA,NA,"rna",84974181,85011535,"-","chr16",0.0120393999841145
"5133","ENSG00000153786","Trametinib","Lung",0.375220931868891,NA,NA,"rna",84974181,85011535,"-","chr16",0.0033970530551778
"5134","ENSG00000153786","Vorinostat","Lung",-0.310758079046134,NA,NA,"rna",84974181,85011535,"-","chr16",2.35637866e-08
"5135","ENSG00000153802","Crizotinib","Lymphoid",0.594850125822094,NA,NA,"rna",67820876,67884002,"-","chr4",7.422405413e-07
"5136","ENSG00000153802","Nvp-tae 684","Lymphoid",0.583580792729752,NA,NA,"rna",67820876,67884002,"-","chr4",4.26442817919e-05
"5137","ENSG00000154016","Daporinad","Lymphoid",0.0666601794911853,NA,NA,"rna",19020673,19047637,"-","chr17",0.603566894926318
"5138","ENSG00000154016","Nvp-tae 684","Lymphoid",-0.288603728678883,NA,NA,"rna",19020673,19047637,"-","chr17",0.0337179610068049
"5139","ENSG00000154016","Unii-40E3azg1MX","Lymphoid",-0.178296081513974,NA,NA,"rna",19020673,19047637,"-","chr17",0.354602473041166
"5140","ENSG00000154146","Navitoclax","Lung",0.387445649423517,NA,NA,"rna",124739942,124747210,"+","chr11",5.9608609865e-06
"5141","ENSG00000154153","Cytarabine","Lymphoid",0.46367738180672,NA,NA,"rna",16473038,16617058,"-","chr5",2.35637866e-08
"5142","ENSG00000154265","Trametinib","Lung",-0.415972705440954,NA,NA,"rna",69244311,69327244,"-","chr17",2.35637866e-08
"5143","ENSG00000154380","PD-0325901","Lung",-0.364174237621398,NA,NA,"rna",225486835,225653142,"-","chr1",2.35637866e-08
"5144","ENSG00000154380","Trametinib","Lung",-0.390085950116793,NA,NA,"rna",225486835,225653142,"-","chr1",2.35637866e-08
"5145","ENSG00000154589","Daporinad","Lung",-0.342506626246321,NA,NA,"rna",73991392,74029079,"+","chr8",2.35637866e-08
"5146","ENSG00000154640","Sepantronium bromide","Lung",0.194646567672907,NA,NA,"rna",17593653,17612947,"-","chr21",0.111314984422077
"5147","ENSG00000154645","Panobinostat","Lung",0.336279020413837,NA,NA,"rna",17901263,18267373,"+","chr21",2.35637866e-08
"5148","ENSG00000154832","Navitoclax","Lung",0.336233505061106,NA,NA,"rna",50282343,50288304,"-","chr18",2.35637866e-08
"5149","ENSG00000154839","Trametinib","Lung",-0.331004321035636,NA,NA,"rna",50375040,50394168,"+","chr18",2.592016589e-07
"5150","ENSG00000154914","Erlotinib","Lung",0.350971444052102,NA,NA,"rna",9644698,9729687,"+","chr17",2.651398242e-06
"5151","ENSG00000154917","Daporinad","Lung",0.368542927077058,NA,NA,"rna",133824235,133895882,"-","chr3",2.35637866e-08
"5152","ENSG00000154917","Trametinib","Lung",-0.454578025535157,NA,NA,"rna",133824235,133895882,"-","chr3",2.35637866e-08
"5153","ENSG00000154928","Trametinib","Lung",-0.377487170384198,NA,NA,"rna",134597801,135260467,"+","chr3",2.35637866e-08
"5154","ENSG00000154945","Olaparib","Lung",0.197269694814631,NA,NA,"rna",50693198,50707914,"-","chr17",0.1216519402147
"5155","ENSG00000155034","Dasatinib","Lung",0.158520074692411,NA,NA,"rna",5431335,5513809,"-","chr7",0.0121577359913285
"5156","ENSG00000155093","Dasatinib","Lung",-0.40869235674739,NA,NA,"rna",157539056,158587823,"-","chr7",2.35637866e-08
"5157","ENSG00000155093","Trametinib","Lung",-0.358976544805717,NA,NA,"rna",157539056,158587823,"-","chr7",4.241481691e-07
"5158","ENSG00000155189","Daporinad","Lung",0.476396754997564,NA,NA,"rna",6708642,6761503,"+","chr8",2.35637866e-08
"5159","ENSG00000155189","Entinostat","Lung",0.189124237362627,NA,NA,"rna",6708642,6761503,"+","chr8",0.183160611459624
"5160","ENSG00000155189","Obatoclax","Lung",0.104657398697176,NA,NA,"rna",6708642,6761503,"+","chr8",0.846045870228743
"5161","ENSG00000155189","Panobinostat","Lung",0.379933152277355,NA,NA,"rna",6708642,6761503,"+","chr8",2.35637866e-08
"5162","ENSG00000155189","Topotecan","Lung",0.347190246194272,NA,NA,"rna",6708642,6761503,"+","chr8",2.35637872e-08
"5163","ENSG00000155189","Vorinostat","Lung",0.458540621623059,NA,NA,"rna",6708642,6761503,"+","chr8",2.35637866e-08
"5164","ENSG00000155252","PD-0325901","Lung",0.255700624752822,NA,NA,"rna",97640686,97676434,"+","chr10",0.0023781630493222
"5165","ENSG00000155252","Trametinib","Lung",0.245595555557511,NA,NA,"rna",97640686,97676434,"+","chr10",0.088793888063971
"5166","ENSG00000155324","Daporinad","Lung",-0.319640528238497,NA,NA,"rna",126360132,126496494,"+","chr5",0.0007664707801153
"5167","ENSG00000155324","PD-0325901","Lung",0.234084122041759,NA,NA,"rna",126360132,126496494,"+","chr5",0.0194209231735938
"5168","ENSG00000155366","Daporinad","Lung",-0.452512014015918,NA,NA,"rna",112701106,112707434,"-","chr1",2.35637866e-08
"5169","ENSG00000155366","Dasatinib","Lung",0.454894224905683,NA,NA,"rna",112701106,112707434,"-","chr1",2.35637866e-08
"5170","ENSG00000155366","Doxorubicin","Lung",0.181310632939606,NA,NA,"rna",112701106,112707434,"-","chr1",0.0849214590355842
"5171","ENSG00000155366","Navitoclax","Lung",-0.47180846231918,NA,NA,"rna",112701106,112707434,"-","chr1",1.313594049e-07
"5172","ENSG00000155366","PD-0325901","Lung",0.378771203479401,NA,NA,"rna",112701106,112707434,"-","chr1",2.35637866e-08
"5173","ENSG00000155366","Panobinostat","Lung",-0.373283127215877,NA,NA,"rna",112701106,112707434,"-","chr1",2.35637866e-08
"5174","ENSG00000155366","Selumetinib","Lung",0.365674031021898,NA,NA,"rna",112701106,112707434,"-","chr1",2.35637866e-08
"5175","ENSG00000155366","Trametinib","Lung",0.525222907468027,NA,NA,"rna",112701106,112707434,"-","chr1",2.35637866e-08
"5176","ENSG00000155366","Vorinostat","Lung",-0.426336628530725,NA,NA,"rna",112701106,112707434,"-","chr1",2.35637866e-08
"5177","ENSG00000155380","Lapatinib","Breast",-0.484319262479097,NA,NA,"rna",112911847,112957013,"-","chr1",8.2411695e-09
"5178","ENSG00000155660","Linsitinib","Lymphoid",0.415281283347924,NA,NA,"rna",149003062,149028662,"-","chr7",0.0001293799851496
"5179","ENSG00000155792","Navitoclax","Lymphoid",-0.408844322039318,NA,NA,"rna",119873717,120050918,"+","chr8",2.35637866e-08
"5180","ENSG00000155846","Paclitaxel","Lung",0.330719978391499,NA,NA,"rna",149730298,149855022,"+","chr5",0.0103760180384113
"5181","ENSG00000155966","Unii-40E3azg1MX","Lymphoid",-0.394904934917671,NA,NA,"rna",148500617,149000663,"+","chrX",2.35637866e-08
"5182","ENSG00000156103","Linsitinib","Lymphoid",0.33767444509803,NA,NA,"rna",88032011,88328025,"-","chr8",0.0032486698458203
"5183","ENSG00000156103","Unii-40E3azg1MX","Lymphoid",0.263810871037954,NA,NA,"rna",88032011,88328025,"-","chr8",0.0341290335064816
"5184","ENSG00000156110","PD-0325901","Lung",0.272729058058826,NA,NA,"rna",74151202,74709963,"+","chr10",0.0017868036153038
"5185","ENSG00000156136","Navitoclax","Lung",0.345199952901454,NA,NA,"rna",70992538,71030914,"+","chr4",2.35637866e-08
"5186","ENSG00000156136","Trametinib","Lung",-0.457070732470829,NA,NA,"rna",70992538,71030914,"+","chr4",2.35637866e-08
"5187","ENSG00000156136","Venetoclax","Lung",0.412864711825849,NA,NA,"rna",70992538,71030914,"+","chr4",2.35637866e-08
"5188","ENSG00000156253","Trametinib","Lung",0.401775024857717,NA,NA,"rna",29004384,29019360,"-","chr21",2.35637866e-08
"5189","ENSG00000156261","Alisertib","Lung",0.359058229050834,NA,NA,"rna",29055805,29073797,"-","chr21",2.35637866e-08
"5190","ENSG00000156261","Paclitaxel","Lung",0.30846080851522,NA,NA,"rna",29055805,29073797,"-","chr21",2.35637866e-08
"5191","ENSG00000156299","Navitoclax","Lung",0.316024547015747,NA,NA,"rna",31118416,31559977,"-","chr21",0.0002467002445664
"5192","ENSG00000156299","Trametinib","Lung",-0.352544752410034,NA,NA,"rna",31118416,31559977,"-","chr21",0.0038479613328445
"5193","ENSG00000156304","Daporinad","Lung",0.459932885731251,NA,NA,"rna",31671000,31732118,"-","chr21",1.57558819e-08
"5194","ENSG00000156304","Dasatinib","Lung",-0.22229566350371,NA,NA,"rna",31671000,31732118,"-","chr21",4.80701258306e-05
"5195","ENSG00000156304","PD-0325901","Lung",-0.329750331515269,NA,NA,"rna",31671000,31732118,"-","chr21",2.35637866e-08
"5196","ENSG00000156304","Panobinostat","Lung",0.342987027256797,NA,NA,"rna",31671000,31732118,"-","chr21",2.35637866e-08
"5197","ENSG00000156304","Trametinib","Lung",-0.475425647300283,NA,NA,"rna",31671000,31732118,"-","chr21",2.35637866e-08
"5198","ENSG00000156313","Dasatinib","Lung",-0.378520115387192,NA,NA,"rna",38269170,38327544,"-","chrX",2.35637866e-08
"5199","ENSG00000156313","Navitoclax","Lung",0.296443152499659,NA,NA,"rna",38269170,38327544,"-","chrX",3.534568076e-07
"5200","ENSG00000156313","Saracatinib","Lung",-0.271014360490543,NA,NA,"rna",38269170,38327544,"-","chrX",0.0926485718449472
"5201","ENSG00000156395","Navitoclax","Lung",0.324717614903448,NA,NA,"rna",104641290,105265242,"+","chr10",0.0001483275888069
"5202","ENSG00000156639","5-Fluorouracil","Lung",-0.333394725350961,NA,NA,"cnv",37819727,38154624,"+","chr6",6.61069613519e-05
"5203","ENSG00000156639","Doxorubicin","Breast",-0.288843421958272,NA,NA,"rna",37819727,38154624,"+","chr6",0.0417511021901904
"5204","ENSG00000156642","Cytarabine","Lymphoid",-0.364207754314868,NA,NA,"rna",73560014,73634134,"-","chr15",2.35637866e-08
"5205","ENSG00000156642","PD-0325901","Lung",0.27836574041296,NA,NA,"rna",73560014,73634134,"-","chr15",0.0034274483322053
"5206","ENSG00000156738","Linsitinib","Lymphoid",-0.373116864573064,NA,NA,"rna",60455752,60470760,"+","chr11",8.3201400157e-06
"5207","ENSG00000156738","Nvp-tae 684","Lymphoid",-0.460824412530795,NA,NA,"rna",60455752,60470760,"+","chr11",2.35637866e-08
"5208","ENSG00000156738","Unii-40E3azg1MX","Lymphoid",-0.408604329021434,NA,NA,"rna",60455752,60470760,"+","chr11",2.35637866e-08
"5209","ENSG00000156931","Panobinostat","Lung",0.316773086109669,NA,NA,"rna",184812143,185052614,"+","chr3",4.71275743e-08
"5210","ENSG00000157020","Navitoclax","Lung",-0.345207876558586,NA,NA,"rna",10293131,10321112,"-","chr3",2.35637866e-08
"5211","ENSG00000157152","Daporinad","Lung",0.437160760697651,NA,NA,"rna",12004388,12192032,"+","chr3",2.35637866e-08
"5212","ENSG00000157152","Panobinostat","Lung",0.318562737429718,NA,NA,"rna",12004388,12192032,"+","chr3",4.71275743e-08
"5213","ENSG00000157168","Selumetinib","Skin",-0.574960103415862,NA,NA,"rna",31639222,32855666,"+","chr8",2.35637866e-08
"5214","ENSG00000157184","Panobinostat","Lung",0.238172283276989,NA,NA,"rna",53196792,53214197,"+","chr1",0.0503721860874713
"5215","ENSG00000157212","Dasatinib","Lung",-0.363694693195296,NA,NA,"rna",154943687,155003124,"-","chr7",2.35637866e-08
"5216","ENSG00000157212","Navitoclax","Lung",0.372795915878974,NA,NA,"rna",154943687,155003124,"-","chr7",2.35637866e-08
"5217","ENSG00000157212","Panobinostat","Lung",0.341474740334851,NA,NA,"rna",154943687,155003124,"-","chr7",2.35637866e-08
"5218","ENSG00000157212","Trametinib","Lung",-0.378416309984258,NA,NA,"rna",154943687,155003124,"-","chr7",2.35637866e-08
"5219","ENSG00000157216","Alisertib","Lung",0.356094557425884,NA,NA,"rna",54225432,54413479,"-","chr1",2.35637866e-08
"5220","ENSG00000157216","Daporinad","Lung",0.302678941862907,NA,NA,"rna",54225432,54413479,"-","chr1",9.42551487e-08
"5221","ENSG00000157216","Entinostat","Lung",0.177767622090857,NA,NA,"rna",54225432,54413479,"-","chr1",0.220329727197191
"5222","ENSG00000157216","Navitoclax","Lung",0.361389742356129,NA,NA,"rna",54225432,54413479,"-","chr1",2.35637866e-08
"5223","ENSG00000157216","Olaparib","Lung",0.100946473280223,NA,NA,"rna",54225432,54413479,"-","chr1",0.80621468019088
"5224","ENSG00000157216","PD-0325901","Lung",-0.426854375068862,NA,NA,"rna",54225432,54413479,"-","chr1",2.35637866e-08
"5225","ENSG00000157216","Palbociclib","Lung",-0.316028874424562,NA,NA,"rna",54225432,54413479,"-","chr1",0.0163902181489015
"5226","ENSG00000157216","Panobinostat","Lung",0.29649629605133,NA,NA,"rna",54225432,54413479,"-","chr1",0.0022865741799774
"5227","ENSG00000157216","Selumetinib","Lung",-0.336671701111924,NA,NA,"rna",54225432,54413479,"-","chr1",2.35637866e-08
"5228","ENSG00000157216","Trametinib","Lung",-0.452779947803787,NA,NA,"rna",54225432,54413479,"-","chr1",2.35637866e-08
"5229","ENSG00000157216","Vorinostat","Lung",0.221929186314319,NA,NA,"rna",54225432,54413479,"-","chr1",0.0133748956681276
"5230","ENSG00000157388","Dasatinib","Lung",-0.401923870117313,NA,NA,"rna",53328963,53813733,"+","chr3",2.35637866e-08
